price,unit,location,bedrooms,baths,state
"1,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"1,500,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 17 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"3,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 17 

"3,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 17 

"2,000,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 17 

"850,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"1,400,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 17 

"1,300,000",per Year,,6 bed,, Property & Houses for rent in Nigeria | Page 17 

"750,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 17 

"700,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 18 

"3,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"3,000,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 18 

"7,000,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 18 

"3,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"5,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 18 

"750,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"3,500,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 18 

"6,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 18 

"850,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"650,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 18 

"5,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 18 

"3,000,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"700,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 18 

"4,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"5,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"3,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"650,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 19 

"1,300,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"3,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"3,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"1,800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"2,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"1,700,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"2,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"6,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 19 

"1,300,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"1,000,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 19 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"3,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 19 

"2,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 19 

"3,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"5,500,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 20 

"1,200,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"1,000,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 20 

"2,200,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"3,000,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 20 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"2,800,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"900,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 20 

"2,700,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"1,700,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"1,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"3,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"6,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 20 

"2,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 20 

"1,900,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"3,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"6,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 21 

"4,500,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 21 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"3,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"3,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"7,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 21 

"1,800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"1,700,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"5,000,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 21 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"2,500,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 21 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"1,100,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"2,800,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 21 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 21 

"5,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 21 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"2,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"6,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"6,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 22 

"2,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"1,400,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 22 

"5,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"4,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"3,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"1,600,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"1,800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"6,000,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 22 

"4,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"1,100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 22 

"3,300,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"3,300,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"4,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 22 

"1,400,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"900,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 23 

"1,300,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 23 

"4,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"350,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 23 

"1,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"2,800,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 23 

"4,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 23 

"600,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 23 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"250,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 23 

"1,800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"2,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 23 

"2,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 23 

"600,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"500,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 23 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"1,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 23 

"900,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"8,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"120,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,700,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,300,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"800,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,100,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"850,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"450,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"400,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"650,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"200,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"850,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 24 

"700,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"120,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 24 

"800,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,300,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 24 

"600,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 24 

"1,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"6,000,000",per Year,,6 bed,, Property & Houses for rent in Nigeria | Page 25 

"650,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"1,200,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 25 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"2,500,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"3,500,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 25 

"900,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"700,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"2,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 25 

"2,700,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 25 

"4,500,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 25 

"1,500,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 25 

"4,000,000",per Year,,5 bed,, Property & Houses for rent in Nigeria | Page 25 

"2,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"400,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 25 

"150,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 25 

"950,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 25 

"750,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"1,000,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 25 

"600,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 26 

"750,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 26 

"650,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 26 

"120,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"180,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"120,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"230,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"200,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"1,200,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 26 

"400,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 26 

"400,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 26 

"800,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 26 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 26 

"170,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"180,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"200,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"250,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"200,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 26 

"140,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 27 

"120,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"150,000",per Year,,2 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"84,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"84,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"96,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"1,200,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"1,600,000",per Year,,4 bed,, Property & Houses for rent in Nigeria | Page 27 

"100,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"450,000",per Year,,1 bed,, Property & Houses for rent in Nigeria | Page 27 

"300,000",per Year,,0 bed,, Property & Houses for rent in Nigeria | Page 27 

"800,000",per Year,,3 bed,, Property & Houses for rent in Nigeria | Page 27 
