price,unit,location,bedrooms,baths,state
"500,000",per Year, lake view amuwo odofin amuwo odofin lagos,1 bed,1 bath,
"700,000",per Year, ,2 bed,2 bath,
"800,000",per Year, ,3 bed,4 bath,
"450,000",per Year, ,1 bed,1 bath,
"800,000",per Year, ,2 bed,2 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"150,000",per Year, ,1 bed,1 bath,
"3,000,000",per Year, ,2 bed,2 bath,
"180,000",per Year, church gate street adeola hopewell victoria island lagos,0 bed,0 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"2,600,000",per Year, ,3 bed,3 bath,
"2,600,000",per Year, ,4 bed,4 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,0 bed,0 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"1,200",per Year, ,0 bed,0 bath,
"350,000",per Year, ,1 bed,0 bath,
"300,000",per Year, ,4 bed,3 bath,
"350,000",per Year, ,2 bed,2 bath,
"250,000",per Year, ,3 bed,2 bath,
"130,000",per Year, ,1 bed,1 bath,
"350,000",per Year, ,3 bed,3 bath,
"700,000",per Year, ,2 bed,2 bath,
"300,000",per Year, ,3 bed,3 bath,
"150,000",per Year, ,2 bed,2 bath,
"5,000,000",per Year, ,5 bed,6 bath,
"3,500,000",per Year, ,5 bed,5 bath,
"45,000",per Year, ,1 bed,0 bath,
"15,000,000",per Year, ,4 bed,3 bath,
"5,000,000",per Year, ,0 bed,0 bath,
"2,300,000",per Year, ,3 bed,3 bath,
"80,000",per Year, ,0 bed,0 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"65,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"70,000",per Year, ,0 bed,0 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"200,000",per Year, ,2 bed,2 bath,
"300,000",per Year, ,2 bed,3 bath,
"400,000",per Year, ,2 bed,3 bath,
"250,000",per Year, ,2 bed,2 bath,
"850,000",per Year, ,2 bed,2 bath,
"4,000,000",per Year, ,5 bed,5 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"2,850,000",per Year, ,0 bed,0 bath,
"1,400,000",per Year, ,2 bed,2 bath,
"700,000",per Year, ,3 bed,3 bath,
"39,900",per Year, ,1 bed,1 bath,
"370,100",per Year, ,1 bed,1 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"4,000,000",per Year, , bed, bath,
"1,264,500",per Year, ,1 bed,1 bath,
"7,500,000",per Year, ,4 bed,4 bath,
"10,000,000",per Year, ,4 bed,6 bath,
"3,500,000",per Year, ,2 bed,2 bath,
"2,500,000",per Year, ,0 bed,0 bath,
"600,000",per Year, ,3 bed,3 bath,
"7,000,000",per Year, ,7 bed,7 bath,
"1,500,000",per Year, ,4 bed,3 bath,
"300,000",per Year, ,3 bed,3 bath,
"900,000",per Year, ,1 bed,1 bath,
"1,300,000",per Year, ,3 bed,3 bath,
"1,650,000",per Year, ,3 bed,3 bath,
"2,100,000",per Year, ,3 bed,3 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,1 bed,1 bath,
"1,200,000",per Year, ,0 bed,0 bath,
"4,000,000",per Year, ,0 bed,0 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"2,800,000",per Year, ,4 bed,5 bath,
550,per Year, ,0 bed,0 bath,
"1,600,000",per Year, ,4 bed,4 bath,
"1,300,000",per Year, ,2 bed,3 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,2 bed,2 bath,
"6,000,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"5,000,000",per Year, ,5 bed,5 bath,
"15,000,000",per Year, ,0 bed,0 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"500,000",per Year, ,3 bed,4 bath,
"7,500,000",per Year, ,4 bed,4 bath,
"5,500,000",per Year, ,3 bed,3 bath,
"7,000,000",per Year, ,5 bed,5 bath,
"1,400,000",per Year, ,2 bed,2 bath,
"400,000",per Year, ,1 bed,1 bath,
"20,000,000",per Year, , bed, bath,
"33,900",per Year, ,1 bed,1 bath,
"39,900",per Year, ,1 bed,1 bath,
"39,900",per Year, ,1 bed,1 bath,
"5,000,000",per Year, off ologin agbaje victoria island lagos, bed, bath,
"3,700,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"750,000",per Year, ,3 bed,3 bath,
"6,500,000",per Year, ,4 bed,4 bath,
"600,000",per Year, ,2 bed,2 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"5,500,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,1 bed,1 bath,
"5,500,000",per Year, ,3 bed,3 bath,
"700,000",per Year, ,2 bed,2 bath,
"2,000,000",per Year, ,2 bed,2 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"8,000,000",per Year, ,5 bed,6 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"350,000",per Year, ,3 bed,3 bath,
"2,800,000",per Year, ,4 bed,4 bath,
"1,600,000",per Year, ,3 bed,3 bath,
"120,000",per Year, ,1 bed,1 bath,
"600,000",per Year, ,3 bed,3 bath,
"400,000",per Year, ,3 bed,2 bath,
"600,000",per Year, ,2 bed,2 bath,
"1,800,000",per Year, ,4 bed,4 bath,
"450,000",per Year, ,3 bed,3 bath,
"220,000",per Year, ,1 bed,1 bath,
"700,000",per Year, ,1 bed,1 bath,
"3,000,000",per Year, ,3 bed,4 bath,
"4,500,000",per Year, ,5 bed,6 bath,
"3,800,000",per Year, ,5 bed,6 bath,
"250,000",per Year, ,2 bed,2 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,2 bed,2 bath,
"700,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,5 bed,5 bath,
"2,000,000",per Year, ,4 bed,2 bath,
"3,700,000",per Year, ,4 bed,4 bath,
"3,000,000",per Year, ,4 bed,5 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,3 bed,4 bath,
"300,000",per Year, ,2 bed,2 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,4 bed,5 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"1,700,000",per Year, ,3 bed,4 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"9,000,000",per Year, ,3 bed,4 bath,
"2,600,000",per Year, off ologin agbaje victoria island lagos, bed, bath,
"2,500,000",per Year, ,0 bed,0 bath,
"8,000,000",per Year, ,4 bed,4 bath,
"15,000,000",per Year, , bed, bath,
"15,000,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,4 bed,0 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"18,000,000",per Year, ,4 bed,0 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"800,000",per Year, ,2 bed,1 bath,
"3,600,000",per Year, ,0 bed,0 bath,
"250,000",per Year, ,2 bed,2 bath,
"2,300,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,5 bed,5 bath,
"1,200,000",per Year, ,1 bed,1 bath,
"1,000,000",per Year, ,0 bed,0 bath,
"650,000",per Year, ,2 bed,2 bath,
"1,500",per Year, ,0 bed,0 bath,
"6,500,000",per Year, ,3 bed,3 bath,
"1,000,000",per Year, ,4 bed,3 bath,
"10,000,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,0 bed,0 bath,
"1,300,000",per Year, ,3 bed,3 bath,
"800,000",per Year, ,3 bed,4 bath,
"600,000",per Year, ,2 bed,2 bath,
"3,500,000",per Year, ,4 bed,5 bath,
"2,500,000",per Year, ,3 bed,4 bath,
"10,000,000",per Year, ,4 bed,5 bath,
"14,000,000",per Year, ,4 bed,4 bath,
"400,000",per Year, ,1 bed,1 bath,
"600,000",per Year, ,2 bed,1 bath,
"800,000",per Year, ,3 bed,2 bath,
"700,000",per Year, ,3 bed,2 bath,
"750,000",per Year, ,3 bed,2 bath,
"5,000,000",per Year, ,4 bed,4 bath,
"300,000",per Year, ,1 bed,1 bath,
"20,000",per Year, ,0 bed,0 bath,
"10,000,000",per Year, ikota close to mega chicken v.g.c lekki lagos,0 bed,0 bath,
"2,000",per Year, ,0 bed,0 bath,
"130,000",per Year, ,10 bed,10 bath,
"400,000",per Year, ,2 bed,2 bath,
"500,000",per Year, ,3 bed,3 bath,
"700,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"500,000",per Year, ,2 bed,2 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"180,000",per Year, ,2 bed,2 bath,
"28,125,000",per Year, ,3 bed,3 bath,
"466,500",per Year, ,1 bed,1 bath,
"34,375,000",per Year, ,4 bed,4 bath,
"5,500,000",per Year, ,4 bed,4 bath,
"4,000,000",per Year, ,5 bed,5 bath,
"5,500,000",per Year, ,4 bed,4 bath,
"39,900",per Year, ,1 bed,1 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"90,000",per Year, ,0 bed,0 bath,
"15,000,000",per Year, ,5 bed,5 bath,
"20,000",per Year, ,0 bed,0 bath,
"50,000",per Year, ,0 bed,0 bath,
"1,500,000",per Year, ,5 bed,3 bath,
"4,000,000",per Year, ,4 bed,4 bath,
"4,000,000",per Year, ,6 bed,3 bath,
"6,000,000",per Year, ,2 bed,2 bath,
"3,500,000",per Year, ,3 bed,4 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"4,000,000",per Year, ,5 bed,6 bath,
"57,000,000",per Year, ,3 bed,4 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"6,000,000",per Year, ,2 bed,3 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"29,000,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,2 bed,2 bath,
"2,800,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"5,000,000",per Year, ,5 bed,5 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"5,500,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,2 bed,2 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"1,300,000",per Year, ,1 bed,1 bath,
"2,800,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"20,000",per Year, ,10 bed,0 bath,
"1,200,000",per Year, ,2 bed,2 bath,
"18,000",per Year, ,0 bed,0 bath,
"2,500,000",per Year, ,4 bed,5 bath,
"7,500,000",per Year, ,4 bed,4 bath,
"16,000,000",per Year, ,4 bed,4 bath,
"1,900,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,4 bed,4 bath,
"1,500,000",per Year, ,1 bed,1 bath,
"4,000,000",per Year, ,4 bed,4 bath,
"10,000,000",per Year, ,5 bed,6 bath,
"2,800,000",per Year, ,6 bed,6 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,0 bed,0 bath,
"700,000",per Year, ,3 bed,2 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,2 bed,2 bath,
"130,000",per Year, ,1 bed,1 bath,
"1,800,000",per Year, ,2 bed,2 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"15,000,000",per Year, ,4 bed,4 bath,
"17,000,000",per Year, ,5 bed,6 bath,
"250,000",per Year, ,0 bed,0 bath,
"500,000",per Year, adamo kabiawu street abule egba abule egba lagos,3 bed,2 bath,
"800,000",per Year, - free trade zone ibeju lekki lagos,3 bed,3 bath,
"10,000,000",per Year, ,5 bed,5 bath,
"12,000,000",per Year, ,10 bed,10 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"400,000",per Year, ,2 bed,2 bath,
"750,000",per Year, ,3 bed,3 bath,
"700,000",per Year, - sangotedo ajah lagos,2 bed,2 bath,
"550,000",per Year, ,1 bed,1 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"5,000",per Year," off medical road, awolowo way ikeja lagos",0 bed,0 bath,
"400,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,3 bed,4 bath,
"300,000",per Year, ,3 bed,2 bath,
"400,000",per Year, shola ademodi idimu egbe idimu lagos,3 bed,2 bath,
"45,000",per Year, mobolaji bank anthony way maryland ikeja lagos,0 bed,0 bath,
"5,500,000",per Year, ,3 bed,4 bath,
"320,000",per Year, ,1 bed,1 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"350,000",per Year, ,3 bed,3 bath,
"1,300,000",per Year, ,3 bed,3 bath,
"12,000,000",per Year, ,2 bed,2 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"2,300,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"2,600,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,4 bed,4 bath,
"25,000,000",per Year, alexander road old ikoyi ikoyi lagos,0 bed,0 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"5,500,000",per Year, ,4 bed,5 bath,
"3,500,000",per Year, ,5 bed,5 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"350,000",per Year, ,2 bed,2 bath,
"700,000",per Year, ,2 bed,3 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"850,000",per Year," nspm cooperative housing estate by second gate,ira nla, sangotedo ajah lagos",3 bed,3 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"15,000,000",per Year, ,5 bed,5 bath,
"2,500,000",per Year, ,2 bed,2 bath,
"4,000,000",per Year, ,0 bed,0 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"900,000",per Year, ,3 bed,3 bath,
"800,000",per Year, ,3 bed,3 bath,
"900,000",per Year, ,3 bed,2 bath,
"1,600,000",per Year, ,3 bed,3 bath,
"50,000",per Year, ,0 bed,0 bath,
"330,000",per Year, ,2 bed,2 bath,
"350,000",per Year, ,1 bed,1 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"6,500,000",per Year, ,3 bed,3 bath,
"50,000",per Year, ,1 bed,1 bath,
"2,200,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,2 bed,2 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"1,600,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,0 bed,0 bath,
"500,000",per Year, ,2 bed,2 bath,
"500,000",per Year, ,1 bed,2 bath,
"3,500,000",per Year, ,2 bed,2 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"1,300,000",per Year, ,2 bed,2 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,2 bed,2 bath,
"3,000,000",per Year, ,0 bed,0 bath,
"2,500,000",per Year, ,4 bed,4 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"1,600,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, bode thomas bode thomas surulere lagos,0 bed,0 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"2,200,000",per Year, ,3 bed,3 bath,
"1,600,000",per Year, ,3 bed,4 bath,
"600,000",per Year, ,2 bed,2 bath,
"5,500,000",per Year, ,4 bed,4 bath,
"450,000",per Year, ,3 bed,3 bath,
"15,000,000",per Year, ,3 bed,3 bath,
"2,800,000",per Year, ,2 bed,2 bath,
"2,800,000",per Year, ,3 bed,3 bath,
"20,000,000",per Year, ,3 bed,3 bath,
"550,000",per Year, ,2 bed,2 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"300,000",per Year, ,3 bed,3 bath,
"850,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,4 bed,5 bath,
"15,000,000",per Year, ,5 bed,6 bath,
"4,000,000",per Year, ,0 bed,0 bath,
"10,000,000",per Year, ,0 bed,0 bath,
500,per Year, ,0 bed,0 bath,
"4,500,000",per Year, ,4 bed,5 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"800,000",per Year, ,2 bed,2 bath,
"200,000",per Year, ,0 bed,0 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,1 bed,1 bath,
"4,000,000",per Year, ,1 bed,0 bath,
"5,000,000",per Year, ,6 bed,6 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"270,000",per Year, ,2 bed,2 bath,
"600,000",per Year, ,2 bed,2 bath,
"3,000,000",per Year, ,3 bed,2 bath,
"180,000",per Year, ,0 bed,0 bath,
"4,000,000",per Year, ,4 bed,0 bath,
"800,000",per Year, ,0 bed,0 bath,
"1,800,000",per Year, ,3 bed,0 bath,
"1,500,000",per Year, ,3 bed,0 bath,
"4,000,000",per Year, ,4 bed,0 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"2,200,000",per Year, ,3 bed,3 bath,
"10,000,000",per Year, ,5 bed,5 bath,
"15,000,000",per Year, ,0 bed,0 bath,
"3,500,000",per Year, ,5 bed,5 bath,
"3,500,000",per Year, ,4 bed,4 bath,
"8,000,000",per Year, ,4 bed,4 bath,
"12,000,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,4 bed,5 bath,
"33,900",per Year, ,1 bed,1 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,5 bed,0 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"500,000",per Year, ,2 bed,2 bath,
"600,000",per Year, ,2 bed,2 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"650,000",per Year, ,3 bed,2 bath,
"750,000",per Year, ,2 bed,2 bath,
"600,000",per Year, ,2 bed,2 bath,
"400,000",per Year, ,1 bed,1 bath,
"500,000",per Year, ,1 bed,1 bath,
"300,000",per Year, ,1 bed,1 bath,
"750,000",per Year, ,2 bed,2 bath,
"650,000",per Year, ,2 bed,2 bath,
"350,000",per Year, ,1 bed,1 bath,
"400,000",per Year, ,1 bed,1 bath,
"1,800,000",per Year, ,3 bed,4 bath,
"1,000,000",per Year, ,3 bed,2 bath,
"350,000",per Year, ,1 bed,1 bath,
"300,000",per Year, ,1 bed,1 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,5 bed,5 bath,
"500,000",per Year, ,1 bed,1 bath,
"250,000",per Year, ,1 bed,1 bath,
"500,000",per Year, ,3 bed,3 bath,
"15,000,000",per Year, ,4 bed,4 bath,
"5,500,000",per Year, ,4 bed,4 bath,
"4,800,000",per Year, ,3 bed,3 bath,
"4,000,000",per Year, ,4 bed,4 bath,
"4,000,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"850,000",per Year, ,2 bed,2 bath,
"400,000",per Year, ,2 bed,2 bath,
"280,000",per Year, ,1 bed,1 bath,
"6,000,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"4,000,000",per Year, ,5 bed,5 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,0 bed,1 bath,
"1,500,000",per Year, ,1 bed,1 bath,
"9,000,000",per Year, ,5 bed,5 bath,
"10,000,000",per Year, ,4 bed,4 bath,
"600,000",per Year, ,3 bed,3 bath,
"7,500,000",per Year, ,3 bed,3 bath,
"450,000",per Year, ,2 bed,2 bath,
"240,000",per Year, ,0 bed,0 bath,
"400,000",per Year, ,2 bed,2 bath,
"7,000,000",per Year, ,5 bed,5 bath,
"400,000",per Year, ,1 bed,1 bath,
"450,000",per Year, ,1 bed,1 bath,
"7,000,000",per Year, ,3 bed,4 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"10,000,000",per Year, ,7 bed,8 bath,
"4,000,000",per Year, ,4 bed,4 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"25,000,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,3 bed,4 bath,
"700,000",per Year, ,3 bed,4 bath,
"350,000",per Year, ,1 bed,1 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"1,600,000",per Year, ,2 bed,2 bath,
"65,000",per Year, ,0 bed,0 bath,
"176,000,000",per Year, ,3 bed,3 bath,
"13,000,000",per Year, ,3 bed,3 bath,
"700,000",per Year, ,3 bed,2 bath,
"80,000",per Year, ,0 bed,0 bath,
"35,000",per Year, ,0 bed,0 bath,
"40,000",per Year, ,0 bed,0 bath,
"35,000",per Year, ,0 bed,0 bath,
"9,000,000",per Year, ,7 bed,7 bath,
"60,000",per Year, ,0 bed,0 bath,
"60,000",per Year, ,0 bed,0 bath,
"3,000,000",per Year, ,0 bed,0 bath,
"65,000",per Year, ,0 bed,0 bath,
"80,000",per Year, ,0 bed,0 bath,
"65,000",per Year, ,0 bed,0 bath,
"35,000",per Year, ,0 bed,0 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"20,000",per Year, ,0 bed,0 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"3,500,000",per Year, ,3 bed,3 bath,
"1,800,000",per Year, ,3 bed,3 bath,
"16,000",per Year, ,0 bed,0 bath,
"1,500,000",per Year, ,4 bed,3 bath,
"35,000",per Year, ,0 bed,0 bath,
"35,000",per Year, ,0 bed,0 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"8,000,000",per Year, ,0 bed,0 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"2,100,000",per Year, ,0 bed,0 bath,
"3,000,000",per Year, ,4 bed,3 bath,
"800,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,2 bed,3 bath,
"3,500",per Year, ,0 bed,0 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"300,000",per Year, ,2 bed,0 bath,
"450,000",per Year, ,0 bed,0 bath,
"800,000",per Year, ,3 bed,2 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"20,000,000",per Year, ,5 bed,5 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"10,000,000",per Year, ,4 bed,4 bath,
"1,300,000",per Year, ,3 bed,3 bath,
"900,000",per Year, ,2 bed,2 bath,
"6,000,000",per Year, ,3 bed,3 bath,
"10,000,000",per Year, ,5 bed,5 bath,
"2,500,000",per Year, ,2 bed,2 bath,
"3,500,000",per Year, udi osborne foreshore estate ikoyi lagos,3 bed,3 bath,
"200,000",per Year, ,3 bed,4 bath,
"5,500,000",per Year, ,5 bed,5 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"1,500,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,3 bed,3 bath,
"2,300,000",per Year, ,4 bed,4 bath,
"6,000,000",per Year, ,2 bed,2 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"5,000,000",per Year, ,5 bed,5 bath,
"3,200,000",per Year, ,0 bed,0 bath,
"2,500,000",per Year, ,3 bed,4 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"5,500,000",per Year, ,1 bed,1 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,5 bed,5 bath,
"800,000",per Year, ,2 bed,2 bath,
"9,000,000",per Year, ,4 bed,4 bath,
"10,000,000",per Year, ,4 bed,4 bath,
"3,300,000",per Year, ,1 bed,1 bath,
"7,000,000",per Year, ,4 bed,4 bath,
"5,000,000",per Year, ,2 bed,2 bath,
"1,400,000",per Year, ,3 bed,3 bath,
"15,000,000",per Year, ,3 bed,3 bath,
"4,000,000",per Year, ,4 bed,4 bath,
"2,000,000",per Year, ,4 bed,3 bath,
"500,000",per Year, ,3 bed,2 bath,
"1,500,000",per Year, ,4 bed,4 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"800,000",per Year, ,2 bed,2 bath,
"7,000,000",per Year, ,3 bed,3 bath,
"800,000",per Year, ,2 bed,2 bath,
"560,000",per Year, ,2 bed,2 bath,
"800,000",per Year, ,3 bed,3 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"12,000,000",per Year, ,3 bed,3 bath,
"1,000,000",per Year, ,1 bed,1 bath,
"1,700,000",per Year, ,2 bed,2 bath,
"2,000,000",per Year, ,2 bed,2 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"2,500,000",per Year, ,3 bed,3 bath,
800,per Year, ,0 bed,0 bath,
"1,200,000",per Year, ,3 bed,2 bath,
"1,600,000",per Year, ,1 bed,2 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"1,600,000",per Year, ,1 bed,2 bath,
"1,000,000",per Year, ,0 bed,0 bath,
"1,000,000",per Year, ,0 bed,1 bath,
"1,000,000",per Year, ,3 bed,3 bath,
"2,600,000",per Year, ,3 bed,3 bath,
"8,000,000",per Year, ,4 bed,4 bath,
"200,000",per Year, ,0 bed,0 bath,
"40,000",per Year, ,0 bed,0 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"800,000",per Year," gateway zone, magodo phase 1 magodo kosofe ikosi lagos",3 bed,3 bath,
"1,500,000",per Year, ,2 bed,2 bath,
"8,000,000",per Year, - karimu kotun victoria island lagos,8 bed,0 bath,
"12,000,000",per Year, ,3 bed,3 bath,
"1,400,000",per Year, ,3 bed,3 bath,
"4,500,000",per Year, ,4 bed,4 bath,
"4,500,000",per Year, ,3 bed,3 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"250,000",per Year, ,1 bed,1 bath,
"2,000,000",per Year, ,4 bed,4 bath,
"450,000",per Year, ,1 bed,1 bath,
"2,500,000",per Year, ,5 bed,6 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"5,000,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,3 bed,3 bath,
"15,000,000",per Year, ,4 bed,4 bath,
"2,000,000",per Year, ,3 bed,3 bath,
"3,000,000",per Year, ,4 bed,4 bath,
"1,200,000",per Year, ,3 bed,3 bath,
"900,000",per Year, ,3 bed,3 bath,
